,0,1,2,3,4
0,1.0404989726451137,0.779704070363723,0.8014735282870529,0.8013314941003531,0.8757522054241448
1,0.937161055640062,0.779704070363723,0.7994857718644555,0.7939209433644869,0.8757522054241448
2,0.7911986573580249,0.779704070363723,0.7971958369774473,0.7788969500108883,0.775117578213883
3,0.7874052900470766,0.7774694139785494,0.7923417130780472,0.7788969500108883,0.775117578213883
4,0.7860862142752325,0.776159676751949,0.7923417130780472,0.7771084077584343,0.7711377555061073
5,0.7826899881695628,0.7741360136118505,0.7923417130780472,0.7771084077584343,0.7711377555061073
6,0.7795799455187455,0.7711416181577955,0.7895762926586694,0.7771084077584343,0.7711377555061073
7,0.7755259846195401,0.7711416181577955,0.7879865092989888,0.7760224607260451,0.7694162067576177
8,0.7744634517660435,0.7698246765239434,0.7804330748231111,0.7718659133527423,0.7682567686748165
9,0.7708454021263337,0.7665667227082107,0.7777455470123797,0.7710245102119726,0.7680565167335276
10,0.7663533405202801,0.7645734543753765,0.7777455470123797,0.7710245102119726,0.7670378582050736
11,0.7650765725358327,0.7596205322300612,0.7758532336473668,0.7682567639836264,0.7649334064700998
12,0.7650765725358327,0.7596205322300612,0.7745592175975876,0.7668520732150992,0.7641336764902288
13,0.7631583825944401,0.7580905906851255,0.7740556401531155,0.7641419717469684,0.7641336764902288
14,0.759831864232129,0.757422313504112,0.7739607754859297,0.762070667444104,0.7599139227028201
15,0.759831864232129,0.7555082121567307,0.7730064272992052,0.7613567246781244,0.7568566137593032
16,0.7575018717325633,0.7549429924433328,0.7730064272992052,0.7607285474642591,0.7553151881578928
17,0.7538436857263741,0.7518466795636155,0.7696944867123722,0.7588345099462543,0.7549620761537043
18,0.7535984355619815,0.7518466795636155,0.7696944867123722,0.7578691268629597,0.7546876527348318
19,0.7526133403870421,0.7476603554670209,0.7690494813353818,0.7566880144041574,0.7528302549912271
20,0.7505489747292565,0.7472811798438285,0.7678455029344191,0.7547445790963226,0.7509354789939845
21,0.749656896405487,0.7467264976423857,0.7672314673279302,0.7537229448640318,0.7509354789939845
22,0.7488892185490301,0.7450145949170262,0.7667466469061041,0.7526757671597627,0.7497807510389487
23,0.7488607224137627,0.7434845600347889,0.7654809316201395,0.749737417461318,0.7492507707004323
24,0.7455981587216863,0.743392955930646,0.7647666664669835,0.7483409632995441,0.7479311154883264
25,0.7446657142282892,0.7391301925217241,0.7625893694503529,0.7483409632995441,0.7440495565842302
26,0.7426489020131514,0.7347549312336727,0.7625893694503529,0.7471573987294321,0.7440495565842302
27,0.7416806490032962,0.7347549312336727,0.762139859270095,0.746780242722135,0.742331325388258
28,0.7412192034399795,0.731989174304259,0.7604130689612631,0.7458706733209015,0.742331325388258
29,0.7392555372223767,0.731989174304259,0.7604130689612631,0.745024341945545,0.7419363845825024
30,0.7383941036908257,0.7306448004828668,0.7595352960277045,0.7420091552965555,0.7400156318707446
31,0.737515557719942,0.7251419915664208,0.759217878730586,0.7396432895062082,0.7399310374590449
32,0.737515557719942,0.7251419915664208,0.7581143692169844,0.7396432895062082,0.7391236243238356
33,0.735752555858055,0.7234916830336163,0.7579180966997716,0.7379060614926729,0.738396231347418
34,0.7335946529288101,0.7219706709637077,0.7579180966997716,0.7379060614926729,0.7352774262848774
35,0.7335946529288101,0.7219218679193846,0.7554745577362771,0.7377473031308132,0.7337221283708575
36,0.7335946529288101,0.7208577759165651,0.7547129827153829,0.7372688712417671,0.7337221283708575
37,0.7310483564310167,0.7183571585831118,0.7543360705574218,0.7352452803061972,0.7336364236784628
38,0.7302290956299051,0.7178205020186507,0.7523232416059733,0.7352452803061972,0.732278025467157
39,0.7294240057997348,0.7160092811325847,0.7523232416059733,0.7350943692063627,0.7317916624908724
40,0.7270294581312085,0.7148564623546546,0.7507809708060454,0.7342829027293349,0.7296826107067167
41,0.7258212809017975,0.7133406027322786,0.7507809708060454,0.7320209195737398,0.7296826107067167
42,0.7256780909660429,0.7129144758039139,0.750119435071831,0.7306674360173375,0.7296736833804395
43,0.7238544390156191,0.7104899054820311,0.7496343080314483,0.7302100666495934,0.7295120664927329
44,0.7221645657103499,0.7077164039441757,0.7494788663021037,0.7285453095692491,0.7287593216766924
45,0.7215704862223297,0.705363049448716,0.7482738428493563,0.7261305260798825,0.7276329502449663
46,0.7188185163916602,0.705363049448716,0.746322328156632,0.7261305260798825,0.726337834685485
47,0.7188185163916602,0.705363049448716,0.746322328156632,0.7257541082860898,0.7247329805855455
48,0.7172467990061799,0.702368981738743,0.7451936161041941,0.7251671183914662,0.7247329805855455
49,0.7147121094355657,0.702368981738743,0.7439230349726788,0.7235254779988758,0.7239170706040552
