,0,1,2,3,4
0,1.8361689008673467,1.9912490024083782,1.7713415265335988,1.758923333521391,1.7825575781105376
1,1.5288442018695065,1.7179732323827155,1.5927115518476098,1.5976808439041148,1.5937875432989035
2,1.6053653258532505,1.509742560386163,1.3906111844501352,1.5454062889408438,1.4201406659581728
3,1.490618573127735,1.440196813847113,1.291326767789246,1.303051271688436,1.2434862226502459
4,1.4996078593619964,1.3895025330085613,1.2963056815457936,1.2389910018404668,1.1854907051918735
5,1.331358460814655,1.3532351599434875,1.2819963204690001,1.0983934698524211,1.07710780536016
6,1.0940536049582659,1.314557993343042,1.1957861733042903,1.1631151931917327,1.007250156550983
7,1.0182851360529337,1.283951383289951,1.1980510079996691,1.1803061174485312,0.9518015927429871
8,0.9348029827900793,1.2863618985408962,1.0988963719326417,1.079210202634046,0.9088895302813608
9,0.8358628830828635,1.1750560510785006,0.8627142168027516,1.1081110341381262,0.9271183317007097
10,0.6681940096043237,1.0831642088343274,0.8302488996514847,0.9923638913124047,0.8297573427409549
11,0.5776481615209736,0.9440155641077749,0.7346394411994791,1.0263665340014891,0.886440633724264
12,0.5630502603256249,0.9994903582767545,0.684665112001638,0.9378509390665621,0.8363158638825086
13,0.5696698855058981,0.9205298455865664,0.6608590497665988,0.9564876734509566,0.7733951816299122
14,0.5295694898379562,0.7911933203514773,0.6350851611978804,0.9949395168712176,0.8402845950198081
15,0.47362496157183576,0.7069737123220292,0.6620535800221313,0.9278677659126466,0.7858667503615033
16,0.48653829038531393,0.6872531283502011,0.5793147514583807,0.9679104858837198,0.7365922943570831
17,0.45606529276096136,0.7035548602708197,0.6152311615698333,0.8796662679296112,0.7063278225038765
18,0.4550786759895782,0.6566811102543288,0.5770462698634037,0.926817281642408,0.6223092258303973
19,0.4316796017856212,0.6241919466496361,0.5020192865907973,0.8887872620669011,0.5586636242931607
20,0.40974238031267096,0.5923422460288931,0.4987242904678887,0.7587377081650694,0.5035423674252921
21,0.40915512543964944,0.5380224125455855,0.5108722941452584,0.8893586566495398,0.493226445381302
