,0,1,2,3,4
0,0.5554866131906231,0.8047824502062788,0.6598307261006112,0.7145052240121277,0.7281409753152843
1,0.5554866131906231,0.8047824502062788,0.6598307261006112,0.7145052240121277,0.6708929988433912
2,0.47041332495646926,0.7515841246253695,0.6313098357314304,0.6489493035581099,0.6708929988433912
3,0.47041332495646926,0.701376311546436,0.6313098357314304,0.6489493035581099,0.5959444848904589
4,0.47041332495646926,0.701376311546436,0.5935767872499026,0.6408684275644306,0.5738101241727096
5,0.47041332495646926,0.6373629248654443,0.5164667454764557,0.49268621950637126,0.543450210993939
6,0.3967989981306505,0.5347608649939419,0.5164667454764557,0.49268621950637126,0.5411097335060706
7,0.3967989981306505,0.5347608649939419,0.47958660786698337,0.49268621950637126,0.5173217078452257
8,0.37679252948546077,0.5347608649939419,0.4646801104783871,0.45506160873946544,0.4848763882384016
9,0.32474756088078927,0.5347608649939419,0.4646801104783871,0.4149166214195356,0.4848763882384016
10,0.3129173015389443,0.5009740912344713,0.4645143545732355,0.3788919104790801,0.4848763882384016
11,0.28882846580644644,0.4973063870918289,0.4254155833807111,0.3788919104790801,0.44205281635174776
12,0.28882846580644644,0.47206640713995685,0.4254155833807111,0.3750952627985601,0.44205281635174776
13,0.2596550796759674,0.4713197706121008,0.42211750659302133,0.37297160447881655,0.40570399919666433
14,0.24623635353167417,0.4713197706121008,0.379741660356851,0.3448946604956664,0.40570399919666433
15,0.24623635353167417,0.46345226804009887,0.3464057707907488,0.344461756404526,0.40570399919666433
16,0.24623635353167417,0.3945733951195914,0.33243135587537154,0.344461756404526,0.40563033338388615
17,0.2246098358205921,0.3437348119704336,0.31131313231120233,0.33374038536902684,0.33846511377024563
18,0.20903930949509608,0.3437348119704336,0.27523425107431637,0.3145157016314026,0.33846511377024563
19,0.18517082711647118,0.331778933824229,0.24265304870660664,0.3145157016314026,0.3090928309582434
20,0.17104602212881587,0.2839313293504034,0.24265304870660664,0.3145157016314026,0.2938244736592161
21,0.17104602212881587,0.28022275879474495,0.24265304870660664,0.30220263136484354,0.25020686155943617
22,0.17104602212881587,0.22585800637729275,0.23413246144906805,0.30220263136484354,0.25020686155943617
23,0.17104602212881587,0.21520333986911774,0.23413246144906805,0.30220263136484354,0.22664232092378736
24,0.1649697760523495,0.2042037707399616,0.20337238876600341,0.29537809128089954,0.22664232092378736
25,0.1400005644422723,0.1665223114988846,0.20337238876600341,0.26788591610533846,0.22582396770582322
26,0.1400005644422723,0.1665223114988846,0.18746772474125553,0.2548920181451847,0.20737647852039157
27,0.13619041286594633,0.1665223114988846,0.18746772474125553,0.2548920181451847,0.20343091253278361
28,0.12633552632509024,0.1665223114988846,0.16791182412326094,0.2548920181451847,0.19602573964580194
29,0.10453172490111703,0.15847454327891278,0.15882569104960678,0.24915682919424817,0.17802739556407446
30,0.10453172490111703,0.15847454327891278,0.15882569104960678,0.23853129264501363,0.16376551836281333
31,0.10176379003376003,0.1410011166639948,0.1369725992921184,0.23853129264501363,0.16376551836281333
32,0.10176379003376003,0.1410011166639948,0.1369725992921184,0.23113058888205595,0.14726476313483036
33,0.10176379003376003,0.1410011166639948,0.1369725992921184,0.21427301167418344,0.14726476313483036
34,0.08861084828454255,0.1410011166639948,0.11540270575906826,0.21427301167418344,0.121139828600044
35,0.08861084828454255,0.11893461935238182,0.11540270575906826,0.21427301167418344,0.121139828600044
36,0.08861084828454255,0.11893461935238182,0.11187327484281648,0.19733853602521126,0.11499407361542081
37,0.08861084828454255,0.11893461935238182,0.10359411411097502,0.19733853602521126,0.08721518150293134
38,0.08573083972092845,0.11674876187795488,0.10359411411097502,0.18614912129194075,0.08721518150293134
39,0.07921031744806382,0.11674876187795488,0.1005988431978142,0.17897714883070387,0.08721518150293134
40,0.07921031744806382,0.10335185790390138,0.1005988431978142,0.17365995741098844,0.08546093878608274
41,0.0638956481408088,0.10335185790390138,0.09682202484006018,0.1670035369105653,0.077414574941746
42,0.0638956481408088,0.09837830233366306,0.09682202484006018,0.15297637316106039,0.077414574941746
43,0.0638956481408088,0.09247985123933873,0.08595748383377269,0.15297637316106039,0.06608241603332125
44,0.0638956481408088,0.09247985123933873,0.08595748383377269,0.15297637316106039,0.06608241603332125
45,0.0638956481408088,0.09247985123933873,0.08595748383377269,0.15297637316106039,0.06260474762448318
46,0.0638956481408088,0.09247985123933873,0.0723292555512113,0.1489600369320281,0.06260474762448318
47,0.0638956481408088,0.09247985123933873,0.0723292555512113,0.1402954679020135,0.06260474762448318
48,0.0638956481408088,0.08790764062792139,0.0723292555512113,0.1402954679020135,0.06260474762448318
49,0.0638956481408088,0.08790764062792139,0.0723292555512113,0.12948901274671457,0.055778186650117766
50,0.0638956481408088,0.07333154252836512,0.0723292555512113,0.12948901274671457,0.05505041416409449
51,0.06133083547344636,0.07333154252836512,0.0723292555512113,0.1210581796185266,0.05505041416409449
52,0.06133083547344636,0.07333154252836512,0.07083871463707568,0.1188467360569445,0.05505041416409449
53,0.06004390008678363,0.07333154252836512,0.06488817369756375,0.11556382382167248,0.04764929869066709
