,0,1,2
0,11717.4,12080.4,11940.6
1,13684.2,14608.8,14147.2
2,15383.4,16135.4,16082.2
3,17323.2,17902.8,17790.0
4,18637.8,19322.4,19760.0
5,20420.6,21436.0,21190.4
6,22457.4,23287.4,22547.8
7,23799.8,24709.8,24577.0
8,25076.4,25808.4,25900.8
9,26175.0,26792.8,27041.0
10,27192.8,27436.8,27853.0
11,27984.4,28078.2,28562.0
12,28931.6,28960.4,29431.2
13,29610.2,29663.0,30237.4
14,30639.0,30222.0,30775.0
15,31133.0,30811.6,31369.4
16,32025.2,31120.2,31870.0
17,32726.4,31636.8,32446.0
18,33285.4,31918.4,32940.6
19,33639.2,32199.2,33342.6
20,34266.4,32527.2,33784.6
21,34889.6,32737.2,34309.2
22,35145.0,33189.2,34775.2
23,35734.2,33382.8,35171.6
24,36036.8,33797.8,35476.6
25,36240.0,34086.4,35815.2
26,36443.4,34373.2,36181.8
27,36608.2,34791.6,36554.0
28,36867.0,35035.8,37050.6
29,37358.2,35363.0,37389.2
30,37575.4,35668.2,37705.0
