,0,1,2
0,11277.2,11205.2,10978.4
1,13564.6,13165.8,13280.8
2,15288.4,15060.0,14658.8
3,16640.8,16275.8,16236.2
4,17848.0,17464.4,16924.6
5,18979.8,18392.6,17703.0
6,19649.0,19251.2,18861.8
7,20369.6,19982.0,19597.4
8,20823.8,20562.0,20164.2
9,21176.8,21317.2,20590.8
10,21794.2,21714.4,20888.4
11,22135.6,21857.0,21090.8
12,22508.4,22171.2,21417.4
13,22736.2,22276.4,21919.2
14,22959.8,22648.2,22312.2
15,23437.2,22890.0,22636.8
16,23649.6,23076.0,22714.0
17,24160.8,23468.2,22927.8
18,24109.6,23577.6,23161.8
19,24321.8,23729.2,23572.0
20,24430.8,23977.0,23935.0
21,24585.0,24131.2,23958.6
22,24685.4,24274.0,24177.6
23,24791.0,24430.2,24253.8
24,25086.6,24529.0,24254.0
25,25228.0,24827.2,24384.6
26,25382.6,25070.4,24538.2
27,25515.2,25121.8,24666.2
28,25768.4,25321.0,24717.6
29,25916.8,25643.8,24861.2
30,26087.6,25868.4,25150.0
31,26223.4,25904.4,25188.0
32,26423.6,26157.0,25307.0
33,26427.2,26322.4,25434.4
34,26539.4,26485.0,25576.8
35,26722.6,26522.0,25600.4
36,26813.8,26654.6,25723.2
37,27068.4,26706.0,25864.8
38,27126.6,26771.0,25910.2
39,27293.2,26990.4,25987.8
40,27321.8,27044.8,26181.2
41,27277.2,27103.6,26421.6
42,27552.4,27205.0,26598.8
43,27636.2,27184.0,26689.8
44,27617.8,27199.2,26785.8
45,27701.6,27371.8,26988.6
46,27903.6,27539.8,27083.6
47,28001.6,27623.6,27182.2
48,27953.4,27965.6,27108.8
49,28213.8,28260.2,27372.8
50,28187.2,28794.6,27485.4
51,28235.4,28870.4,27540.4
52,28222.2,29233.4,27645.8
53,28272.6,29498.0,27727.8
54,28487.6,29621.4,27684.0
55,28444.8,29689.4,27801.6
56,28509.8,29872.0,27955.2
57,28604.0,29856.6,27850.0
58,28708.2,29939.2,27882.8
59,28744.2,30112.0,27957.2
60,28795.8,30096.8,28018.8
61,28869.2,30147.6,28035.2
62,28924.0,30193.2,28040.8
63,28956.4,30219.8,28062.0
64,29207.0,30010.6,27943.0
65,29301.2,30038.8,28148.2
66,29481.2,30166.6,28067.8
67,29566.2,30200.6,28082.8
68,29788.4,30046.0,28122.8
69,30047.0,30149.2,28168.6
70,30120.4,30042.0,28216.8
71,30202.0,30160.2,28273.0
72,30346.2,30096.0,28270.8
73,30521.6,30158.8,28224.6
74,30508.4,30090.2,28330.0
75,30503.4,30058.8,28317.8
76,30591.4,30136.6,28450.6
77,30727.2,30151.4,28472.0
78,30601.2,30097.6,28510.2
79,30608.8,30172.0,28534.4
80,30681.2,30186.0,28494.6
81,30590.4,30107.0,28653.8
82,30710.0,30149.6,28602.2
83,30581.4,30093.8,28579.4
84,30607.6,30069.4,28560.6
85,30549.0,30134.8,28612.8
86,30508.2,30169.4,28823.2
87,30588.0,30140.0,28916.6
88,30643.0,30127.4,29060.2
89,30557.2,30129.0,29207.4
90,30604.0,30128.4,29315.0
91,30582.8,30034.4,29361.2
92,30675.0,30207.0,29510.0
93,30567.4,30197.8,29533.4
94,30582.0,30136.6,29504.8
95,30720.0,30160.6,29545.4
96,30650.0,30145.4,29556.6
97,30655.6,30081.0,29641.6
98,30621.6,30129.0,29549.2
99,30711.0,30169.4,29631.4
100,30615.4,30150.0,29721.8
