,0,1,2
0,14860,13800,13140
1,15740,14520,13840
2,16340,15020,15260
3,16340,16760,15580
4,16340,16900,16760
5,17740,16900,16780
6,17740,17120,16920
7,17740,17820,17500
8,18340,19000,18160
9,19240,19000,19180
10,19240,19000,19840
11,19320,19180,19840
12,19600,20640,19840
13,19600,20640,19840
14,20300,21260,19840
15,20340,21260,20080
16,20620,21680,20240
17,21220,21680,20240
18,21220,21680,21120
19,21220,21680,21120
20,21220,21680,21120
21,21220,21680,21120
22,21260,21680,21200
23,22000,21680,21920
24,22000,21780,21920
25,22000,21780,21920
26,22460,21780,22960
27,22460,21780,22960
28,22460,21900,22960
29,22460,22220,22960
30,22700,22280,23060
31,22700,22340,23060
32,22880,22340,23060
33,22880,22340,23660
34,22980,22760,23660
35,22980,22760,23660
36,23540,22760,23660
37,23540,22760,23660
38,23540,22960,23660
39,23540,22960,23660
40,23540,22960,23660
41,23540,22960,23660
42,23540,22960,23740
43,23540,22960,23800
44,23560,22960,23800
45,23580,23700,23800
46,23600,23700,23800
47,23600,23700,23840
48,23600,23880,23880
49,23700,23880,24140
50,23940,23880,24180
51,23940,23880,24460
52,24020,23880,24460
53,24020,23880,24460
54,24020,23900,24460
55,24020,23900,24460
56,24140,24600,24460
57,24140,24620,24460
58,24180,24620,24460
59,24420,24620,24460
60,24420,24620,24460
61,24420,24620,24460
62,24420,24640,24460
63,24640,24640,24640
64,24760,24640,24640
65,24760,24640,24640
66,24760,24640,24640
67,24760,25200,24640
68,25260,25200,24660
69,25260,25200,24660
70,25260,25200,24660
71,25260,25200,24660
72,25260,25200,24660
73,25260,25200,24660
74,25260,25200,24660
75,25260,25200,24660
76,25260,25200,24720
77,25260,25400,24720
78,25260,25400,24720
79,25260,25400,24720
80,25260,25400,24720
81,25300,25400,24720
82,25300,25520,25320
83,25300,25520,25320
84,25300,25520,25320
85,25300,25520,25320
86,25300,25520,25320
87,25300,25520,25320
88,25340,25520,25320
89,25340,25520,25320
90,25420,25520,25320
91,25420,25520,25320
92,25420,25520,25320
93,25420,25700,25320
94,25420,26300,25320
95,25420,26300,25320
96,25420,26300,25320
97,25420,26300,25320
98,25740,26300,25320
99,25740,26400,25320
100,25740,26400,25320
