,0,1,2
0,10848.0,11682.0,12096.0
1,12526.0,12854.0,15308.0
2,16606.0,14860.0,16236.0
3,16878.0,15536.0,17842.0
4,17510.0,15772.0,19330.0
5,18702.0,17620.0,20028.0
6,19302.0,18680.0,21082.0
7,20510.0,20176.0,22366.0
8,21840.0,21536.0,23012.0
9,22142.0,22336.0,23238.0
10,23240.0,23176.0,24980.0
11,24258.0,23360.0,25890.0
12,24486.0,23880.0,26642.0
13,24706.0,24762.0,27616.0
14,24940.0,25124.0,28310.0
15,25376.0,24924.0,28694.0
16,25788.0,25082.0,28530.0
17,27884.0,25472.0,29352.0
18,28222.0,26520.0,30154.0
19,29190.0,27082.0,30806.0
20,29098.0,28070.0,31626.0
21,29594.0,28038.0,31966.0
22,29626.0,28064.0,32110.0
23,29680.0,28350.0,32164.0
24,30294.0,28802.0,33076.0
25,30370.0,29264.0,33416.0
26,31018.0,29444.0,33416.0
27,31508.0,29712.0,34210.0
28,31276.0,30120.0,34064.0
29,31404.0,30434.0,33938.0
30,31412.0,30588.0,34288.0
