,0,1,2
0,10848.0,11762.0,11762.0
1,12162.0,14552.0,16850.0
2,15214.0,15956.0,19690.0
3,15952.0,17776.0,21266.0
4,15968.0,18826.0,22288.0
5,16564.0,18972.0,23266.0
6,16636.0,18774.0,24842.0
7,17254.0,18982.0,26118.0
8,17482.0,19212.0,26260.0
9,18054.0,20488.0,27394.0
10,18796.0,21430.0,29238.0
11,20414.0,21688.0,30122.0
12,20548.0,21886.0,30110.0
13,21222.0,22164.0,30054.0
14,21310.0,22368.0,31340.0
15,22108.0,22794.0,31764.0
16,22800.0,23258.0,32056.0
17,23378.0,22924.0,32370.0
18,24100.0,23468.0,32458.0
19,24934.0,23570.0,32360.0
20,25166.0,23304.0,32352.0
21,25592.0,23430.0,31988.0
22,25856.0,23842.0,32198.0
23,26206.0,24250.0,31906.0
24,27124.0,25004.0,32986.0
25,28030.0,25342.0,33002.0
26,28574.0,26158.0,33550.0
27,28718.0,27158.0,33564.0
28,29546.0,27224.0,33936.0
29,29482.0,28144.0,34070.0
30,29676.0,28266.0,34500.0
