,0,1,2
0,10848.0,11620.0,11628.0
1,11812.0,12768.0,13448.0
2,13872.0,15412.0,16770.0
3,14582.0,17190.0,17392.0
4,16992.0,18086.0,19922.0
5,18706.0,17938.0,21282.0
6,19756.0,19690.0,23356.0
7,21452.0,20392.0,24788.0
8,22710.0,21774.0,25412.0
9,24300.0,22458.0,25862.0
10,25198.0,24784.0,26606.0
11,25882.0,25348.0,28296.0
12,26592.0,27630.0,28866.0
13,27686.0,28370.0,29380.0
14,28868.0,28814.0,29966.0
15,28646.0,28596.0,29958.0
16,29422.0,30046.0,30158.0
17,30110.0,30368.0,30812.0
18,30662.0,30744.0,31214.0
19,31048.0,31700.0,31454.0
20,31306.0,32980.0,31704.0
21,31698.0,33172.0,32432.0
22,32074.0,33502.0,33262.0
23,32580.0,33444.0,33692.0
24,32830.0,33418.0,33824.0
25,33040.0,33438.0,34036.0
26,34166.0,33398.0,34536.0
27,34922.0,34390.0,34880.0
28,35010.0,35120.0,34804.0
29,35562.0,34908.0,34768.0
30,35426.0,35008.0,34882.0
