,0,1,2
0,1717589552.1557734,1717590098.05933,1717590626.0038035
1,1717589560.4829304,1717590105.9061127,1717590638.981299
2,1717589571.286065,1717590115.7664466,1717590652.5981243
3,1717589584.5017788,1717590129.3368115,1717590664.0111125
4,1717589600.3151066,1717590143.6118689,1717590674.7874844
5,1717589616.8592877,1717590157.4638524,1717590689.769736
6,1717589635.3281178,1717590172.2180698,1717590703.4441307
7,1717589651.622652,1717590189.1238904,1717590717.5747852
8,1717589667.5051463,1717590203.4706087,1717590725.8154128
9,1717589682.7977948,1717590217.739344,1717590743.5638573
10,1717589700.9687545,1717590232.9124322,1717590758.2150774
11,1717589720.703392,1717590245.379095,1717590774.0471663
12,1717589737.277706,1717590264.0521193,1717590789.032673
13,1717589756.969087,1717590286.0963824,1717590810.9258761
14,1717589778.2029274,1717590304.944909,1717590831.2987907
15,1717589794.172171,1717590325.5632703,1717590849.9149826
16,1717589819.8352087,1717590346.522703,1717590871.1227834
17,1717589841.3533797,1717590364.1100807,1717590891.9974618
18,1717589862.283372,1717590382.8550396,1717590915.633242
19,1717589883.2338486,1717590397.96363,1717590941.765631
20,1717589903.697556,1717590415.780468,1717590961.6379979
21,1717589925.6366587,1717590436.3690834,1717590982.3747978
22,1717589938.5479689,1717590453.3593776,1717591002.309867
23,1717589955.2861545,1717590473.842256,1717591024.799344
24,1717589975.823498,1717590493.1093411,1717591040.3994935
25,1717589997.2272475,1717590515.592301,1717591063.7488809
26,1717590016.870592,1717590536.8507037,1717591079.3095772
27,1717590037.3577492,1717590556.8825974,1717591088.3922887
28,1717590054.6979485,1717590581.7957644,1717591103.364941
29,1717590073.7066648,1717590601.789533,1717591120.8472993
30,1717590091.2858381,1717590619.023611,1717591136.2857797
