,0,1,2
0,10848.0,11718.0,11290.0
1,12442.0,13636.0,11582.0
2,14740.0,15106.0,12404.0
3,15800.0,16932.0,13410.0
4,16450.0,17922.0,17002.0
5,17124.0,19884.0,18158.0
6,17030.0,19792.0,18432.0
7,18020.0,20818.0,18372.0
8,19168.0,20760.0,18622.0
9,20702.0,20812.0,19406.0
10,21212.0,21024.0,19512.0
11,21760.0,22352.0,20494.0
12,22206.0,23458.0,20896.0
13,22412.0,23636.0,21048.0
14,22492.0,23760.0,21238.0
15,22848.0,24144.0,21568.0
16,23966.0,24410.0,22214.0
17,24328.0,24906.0,22116.0
18,24688.0,25130.0,23314.0
19,25080.0,25640.0,23372.0
20,25166.0,25886.0,24260.0
21,25492.0,26088.0,24168.0
22,25022.0,26418.0,24190.0
23,25750.0,26690.0,24478.0
24,25546.0,26660.0,25078.0
25,25954.0,26922.0,25318.0
26,26186.0,27044.0,25794.0
27,26252.0,27266.0,25968.0
28,26252.0,27046.0,26224.0
29,26808.0,27032.0,26208.0
30,27054.0,27464.0,26086.0
