,0,1,2
0,10848.0,12208.0,11434.0
1,11824.0,13100.0,12414.0
2,11994.0,13746.0,12588.0
3,12426.0,13712.0,12722.0
4,12426.0,13770.0,12686.0
5,12426.0,13846.0,12814.0
6,12426.0,14486.0,13412.0
7,12426.0,15320.0,13412.0
8,12966.0,15720.0,13412.0
9,13000.0,15760.0,13448.0
10,13440.0,15760.0,13448.0
11,13540.0,16200.0,13448.0
12,13580.0,16200.0,13448.0
13,13580.0,16800.0,13448.0
14,13580.0,16800.0,13808.0
15,13580.0,17440.0,13808.0
16,13980.0,17440.0,13808.0
17,13980.0,17440.0,13808.0
18,13980.0,17540.0,13844.0
19,14080.0,17540.0,13844.0
20,14580.0,17540.0,14204.0
21,15020.0,17540.0,14300.0
22,15020.0,17980.0,14300.0
23,15060.0,18380.0,14300.0
24,15500.0,18380.0,14300.0
25,15540.0,18380.0,14300.0
26,15580.0,18380.0,14336.0
27,15620.0,18380.0,14336.0
28,15620.0,18380.0,14372.0
29,15660.0,18380.0,14372.0
30,15660.0,18380.0,14372.0
