,0,1,2,3,4
0,19.770620553275137,18.471283206055094,23.43042223629605,18.338687307782262,17.81191670845212
1,17.991442197918783,17.32744866224725,19.53990138522689,18.379089961261553,14.06428551322007
2,17.482556535767394,13.037762539229597,19.18942098824495,17.54690545802623,13.398261012402868
3,14.472456096432484,11.964693769660611,15.281644207472524,15.824269113091757,11.273187170417819
4,12.141183677928847,9.930585798122877,11.766765836063913,11.426122191161076,10.617760401545823
5,13.167674140624857,9.14142635582685,13.295428904884693,10.692200469836186,9.689661995592473
6,13.098247686667989,8.690480019613192,10.671231340380904,9.332506095637463,8.792806590369675
7,10.917955959276988,6.985440462003773,8.923124540510585,7.295476603494905,9.657859770151164
8,11.038871574671822,7.941644030217176,12.344056153444814,7.343177719424974,9.522295321745062
9,9.47053393482122,5.135168527531257,12.172217269178578,7.045476711085997,8.89936509352753
10,9.230703354050117,4.574840406524683,10.264366616154218,6.666772049902027,7.179372541016875
11,8.311180732412643,3.9998923053569606,7.134025483627221,6.017346601282894,9.658705929682219
12,6.915137026690348,3.865940785515362,5.767175992425044,4.844033361566512,6.17288872161588
13,7.0752149981185015,3.57468542538592,4.407256682394477,6.001655658347746,6.01624203708831
14,7.412772896740865,3.152973557426795,4.8717904936753085,5.4525515598714005,6.287034527800066
15,5.946167351125534,3.0020667644621093,5.489177074025336,5.261013539131438,5.268509694313728
16,6.00696827488632,2.5792570763737332,7.028394373396706,5.170492660904212,4.513023429546192
17,5.260882670339815,2.4501691674146557,5.703825221359412,5.59516711227046,5.405331018263368
18,4.606843507155545,2.198382121312896,5.435369022820758,5.384904238999949,4.739555559483978
19,4.0562551783974685,2.4341607065158812,4.292750424650064,5.1241421937654135,4.071568937753209
20,3.9600038306789416,2.1772685383882564,3.4829054342115184,4.898591555550846,3.703228091538353
21,3.825489477763352,2.2701056181515846,2.865013833838453,3.8873388989667235,3.29325843809926
22,4.09920547691713,1.965492598033486,2.6542389507812683,3.178867567422742,2.7241912070232193
23,4.68836830423344,2.0391736917999004,2.7672128434042635,2.825729055783089,2.2499191741792046
24,5.07750780502083,1.989315571805791,2.36893341360361,3.3407124775951407,2.773591444209446
25,4.57842612909176,2.083166060390125,2.2776801724311775,2.521349981277227,2.5266258654291844
26,3.9651253548354948,2.0196474092428938,2.334526747484558,2.683226765545604,2.9486832941026737
27,3.9334299160105335,2.118276066953583,2.2539869500280605,2.4913241153246566,2.940697112013874
28,3.37335291878497,2.570072322321404,2.029241710836659,2.037651879603967,2.566457226715644
29,3.4519262247225746,2.3828612440751074,2.374880546398338,1.7307164411093747,2.4449154051232833
30,4.129270662204778,2.355035174747515,2.332864027722329,1.8465230817808183,2.418903220659944
31,4.322283370087362,2.357489167455387,2.201053137471598,2.1018903484116405,2.3030991881386242
32,4.791751698214157,1.8134809713364257,1.7969345044944613,2.209206323411846,2.036506307778636
33,4.831868576472394,1.7716657338036879,2.247092163562977,2.0434057998293023,1.9937182147642232
34,4.761077831719005,1.7650684778234853,2.292425045704935,1.8565883394275005,2.1418872878043382
35,5.009732282612424,1.9603224836652262,2.502047198777494,2.001725887339733,1.926479015835219
