,0,1,2
0,15920,15280,16100
1,16480,17140,19460
2,18540,18980,19460
3,22180,20620,21680
4,22180,22300,22360
5,24340,24800,22440
6,26460,25940,24760
7,26460,27460,24760
8,28060,27740,26900
9,28620,29480,27880
10,30020,29880,28760
11,31500,30580,29020
12,31500,31200,30440
13,31860,33260,30840
14,33260,33460,31960
15,33800,34260,32140
16,34220,35000,32500
17,34220,36040,33140
18,35680,36040,33580
19,35720,36040,34840
20,36520,36040,35280
21,36860,36760,36460
22,37320,37440,36460
23,37320,37440,36640
24,37320,37440,38020
25,37320,37440,38020
26,38660,38260,38020
27,38660,38400,38020
28,38800,38760,38020
29,39020,38940,39180
30,39020,38940,39340
31,39420,39000,40020
32,39420,39800,40180
33,39500,40540,40180
34,39820,40540,40180
35,39820,40880,41060
36,40320,40880,41060
37,40320,40880,41480
38,40320,40880,41480
39,40320,41240,41480
40,40400,41440,41480
41,40760,41540,41540
42,40760,41800,41540
43,40760,41900,41840
44,40760,42660,41840
45,40840,42660,41840
46,40840,43440,42280
47,41160,43440,42280
48,41160,43440,42320
49,41640,43440,42320
50,41980,43440,42360
51,41980,43880,42360
52,42140,43880,42360
53,42140,43880,42760
54,42140,43880,42760
55,42140,43880,43360
56,42380,43880,43360
57,42380,43880,43360
58,42380,43880,43360
59,42380,43880,43480
60,42640,43960,43480
61,42680,43960,43480
62,42720,43960,43700
63,42720,44360,43700
64,43020,44360,43700
65,43020,44360,43700
66,43460,44360,43700
67,43480,44360,44240
68,43480,44360,44240
69,43520,44380,44240
70,43520,44380,44240
71,43520,44380,44240
72,43520,44380,44240
73,43520,44380,44240
74,43520,44540,44240
75,43520,44740,44240
76,43520,44740,44240
77,43760,44740,44440
78,43760,44740,44440
79,43760,44740,44440
80,43860,45180,44440
81,44880,45180,44440
82,44880,45180,44440
83,44880,45180,44560
84,44880,45180,44600
85,44880,45180,44600
86,44880,45180,44720
87,44880,45600,44720
88,44880,45600,44720
89,44880,45660,44720
90,44880,45660,44720
91,44880,45660,44720
92,44880,45660,44720
93,44880,45660,44720
94,44880,45660,44840
95,44880,45660,44840
96,44880,46000,44840
97,44880,46000,44840
98,44880,46000,44840
99,44880,46000,44880
100,44880,46000,44880
