,0,1,2
0,10848.0,11342.0,12046.0
1,11218.0,12420.0,13028.0
2,11612.0,12880.0,12594.0
3,11992.0,13756.0,12348.0
4,13542.0,14106.0,11968.0
5,13316.0,14468.0,11426.0
6,13446.0,13888.0,12104.0
7,13742.0,15464.0,14628.0
8,13862.0,15702.0,15524.0
9,14858.0,17130.0,16290.0
10,14546.0,15006.0,16970.0
11,14714.0,14460.0,15870.0
12,16144.0,15472.0,15950.0
13,15920.0,17110.0,16672.0
14,17100.0,16780.0,17166.0
15,16004.0,16922.0,18678.0
16,15032.0,17824.0,17308.0
17,15796.0,17536.0,18592.0
18,14616.0,17646.0,18346.0
19,15634.0,19326.0,20936.0
20,15798.0,17620.0,20290.0
21,16888.0,17966.0,20920.0
22,15614.0,16812.0,21864.0
23,17116.0,21036.0,21640.0
24,18408.0,19964.0,22268.0
25,19966.0,18342.0,22202.0
26,19576.0,22164.0,22554.0
27,20594.0,23052.0,21110.0
28,21888.0,22398.0,21904.0
29,20982.0,21616.0,21242.0
30,22236.0,23148.0,21412.0
