,0,1,2
0,62527.4,64531.9,63112.8
1,101059.0,88316.3,93974.8
2,124845.0,108081.0,121936.1
3,145290.5,133410.4,139980.4
4,171833.2,154446.1,161046.3
5,186521.0,173728.8,177668.6
6,201266.8,182212.0,186852.8
7,213075.3,194241.2,196367.8
8,219738.9,208608.0,207320.6
9,228339.2,221447.9,220515.2
10,232436.5,226828.2,238079.5
11,242490.9,233452.7,242439.4
12,247764.5,240084.7,247497.7
13,252558.2,246002.1,252188.4
14,256356.5,254029.2,258575.6
15,260800.4,260084.4,261942.3
16,262803.8,263560.6,263687.9
17,267309.6,268355.7,265754.4
18,270331.5,273201.3,267449.0
19,272967.5,275408.6,269093.1
20,274643.3,276376.9,276078.6
21,276303.8,277995.2,279502.2
22,277407.2,279533.5,281020.5
23,279461.5,280545.6,285557.5
24,281014.6,281492.7,289548.1
25,282956.0,282921.6,290861.5
26,285356.0,283988.1,293850.5
27,287040.4,285699.4,296960.0
28,289003.4,286943.2,298969.9
29,290400.7,287813.9,301029.4
30,291448.0,288897.8,303301.1
31,292528.6,289800.9,304687.1
32,294054.7,290827.3,306465.2
33,294839.0,291477.7,307449.4
34,295927.2,292137.7,308022.9
35,297088.1,292681.6,308457.5
36,298366.3,293582.3,309065.6
37,300208.7,294721.2,309952.4
38,301420.5,295360.3,311025.8
39,302155.3,296323.2,311604.4
40,303176.1,296765.4,312152.9
41,304100.1,297440.4,312676.4
42,305105.2,298178.7,314063.9
43,305856.7,298659.9,315467.7
44,306303.7,299365.5,317435.9
45,306940.5,300327.6,320179.5
46,307435.1,300973.5,323999.1
47,308611.7,302142.2,324998.4
48,310019.9,304450.4,326514.3
49,311476.1,306288.5,326954.8
50,314283.5,307178.3,328700.1
51,315494.9,308142.5,330004.4
52,317619.8,308707.7,331679.4
53,318897.8,308974.7,332203.1
54,320333.3,309345.8,333208.7
55,322250.3,309783.8,333827.7
56,322503.2,310362.9,334845.0
57,323581.7,310779.6,335620.2
58,323935.1,311503.8,336333.0
59,324601.1,311977.2,337281.3
60,325198.7,312425.4,337680.9
61,326015.9,313343.4,338179.8
62,326884.7,316124.1,338784.6
63,328376.0,318848.1,339942.3
64,329383.7,319674.3,340147.5
65,329410.4,321633.9,340268.1
66,330157.1,322547.7,340637.4
67,330917.9,322848.6,340918.5
68,332064.5,323536.8,341199.3
69,332719.4,324279.9,341246.1
70,334001.0,326559.6,341320.5
71,334592.9,327348.6,341655.6
72,335873.9,328650.3,342083.7
73,337042.7,329124.6,342260.7
74,337408.1,329595.0,342830.4
75,337808.0,330577.2,342855.3
76,338273.0,330741.3,343365.3
77,338876.0,331099.8,343505.7
78,339294.2,331265.3,343728.3
79,339434.0,331639.4,343844.4
80,339734.9,332215.1,343836.9
81,339779.3,332261.3,344103.6
82,339751.4,332409.8,344197.5
83,340057.1,332353.1,344501.4
84,340158.8,333287.0,344529.3
85,340182.5,333302.3,344522.1
86,340592.6,333745.7,344699.7
87,341032.1,334015.4,344703.9
88,341040.5,334015.7,344843.4
89,340985.3,334030.7,344844.6
90,341165.3,334009.7,344859.3
91,341291.9,334149.8,344995.8
92,341568.8,334286.9,345277.2
93,341579.6,334406.9,345493.2
94,341585.9,334418.0,345509.1
95,341743.7,334449.2,345512.1
96,341882.0,334524.2,345647.4
97,341859.8,334669.6,345678.3
98,341904.5,334793.8,345806.4
99,341852.0,334793.0,345964.2
100,341888.9,334869.1,345902.7
